Date,Open,High,Low,Close,Adj Close,Volume
8/8/2018,"8,275.00","8,300.00","8,050.00","8,100.00","7,619.65",19.22
8/9/2018,"8,000.00","8,100.00","7,850.00","7,950.00","7,478.54",31.87
8/10/2018,"7,900.00","8,150.00","7,900.00","7,975.00","7,502.06",22.28
8/13/2018,"7,850.00","7,875.00","7,375.00","7,400.00","6,961.16",38.10
8/14/2018,"7,350.00","7,425.00","7,200.00","7,300.00","6,867.09",29.99
8/15/2018,"7,350.00","7,425.00","6,925.00","7,375.00","6,937.64",45.67
8/16/2018,"7,275.00","7,350.00","7,050.00","7,075.00","6,655.43",31.09
8/17/2018,"7,075.00","7,075.00","7,075.00","7,075.00","6,655.43",0.00
8/20/2018,"7,275.00","7,375.00","7,150.00","7,275.00","6,843.57",22.96
8/21/2018,"7,300.00","7,400.00","7,200.00","7,375.00","6,937.64",16.24
8/22/2018,"7,375.00","7,375.00","7,375.00","7,375.00","6,937.64",0.00
8/23/2018,"7,375.00","7,550.00","7,225.00","7,550.00","7,102.26",26.95
8/24/2018,"7,450.00","7,500.00","7,325.00","7,425.00","6,984.68",16.84
8/27/2018,"7,500.00","7,675.00","7,450.00","7,675.00","7,219.85",15.15
8/28/2018,"7,750.00","7,900.00","7,725.00","7,875.00","7,407.99",27.07
8/29/2018,"7,875.00","7,875.00","7,675.00","7,850.00","7,384.47",12.86
8/30/2018,"7,925.00","7,925.00","7,600.00","7,625.00","7,172.82",17.51
8/31/2018,"7,500.00","7,800.00","7,425.00","7,800.00","7,337.44",29.89
9/3/2018,"7,800.00","7,850.00","7,675.00","7,850.00","7,384.47",14.65
9/4/2018,"7,750.00","7,775.00","7,500.00","7,500.00","7,055.23",13.61
9/5/2018,"7,400.00","7,400.00","7,000.00","7,075.00","6,655.43",32.50
9/6/2018,"7,000.00","7,300.00","6,950.00","7,275.00","6,843.57",41.52
9/7/2018,"7,225.00","7,400.00","7,150.00","7,350.00","6,914.13",17.68
9/10/2018,"7,200.00","7,300.00","7,125.00","7,275.00","6,843.57",17.60
9/11/2018,"7,275.00","7,275.00","7,275.00","7,275.00","6,843.57",0.00
9/12/2018,"7,325.00","7,375.00","7,100.00","7,125.00","6,702.47",17.77
9/13/2018,"7,200.00","7,350.00","7,200.00","7,350.00","6,914.13",22.48
9/14/2018,"7,400.00","7,525.00","7,350.00","7,525.00","7,078.75",12.16
9/17/2018,"7,525.00","7,525.00","7,200.00","7,225.00","6,796.54",11.34
9/18/2018,"7,300.00","7,300.00","7,150.00","7,225.00","6,796.54",23.86
9/19/2018,"7,225.00","7,325.00","7,175.00","7,175.00","6,749.50",17.11
9/20/2018,"7,200.00","7,425.00","7,200.00","7,300.00","6,867.09",15.32
9/21/2018,"7,425.00","7,675.00","7,400.00","7,650.00","7,196.33",42.45
9/24/2018,"7,600.00","7,625.00","7,325.00","7,375.00","6,937.64",14.88
9/25/2018,"7,250.00","7,400.00","7,250.00","7,350.00","6,914.13",6.43
9/26/2018,"7,300.00","7,400.00","7,300.00","7,325.00","6,890.61",10.89
9/27/2018,"7,375.00","7,525.00","7,350.00","7,350.00","6,914.13",22.81
9/28/2018,"7,375.00","7,525.00","7,350.00","7,400.00","6,961.16",13.74
10/1/2018,"7,425.00","7,550.00","7,400.00","7,500.00","7,055.23",13.28
10/2/2018,"7,475.00","7,500.00","7,250.00","7,275.00","6,843.57",17.47
10/3/2018,"7,300.00","7,375.00","7,250.00","7,250.00","6,820.05",12.29
10/4/2018,"7,200.00","7,200.00","6,850.00","6,900.00","6,490.81",61.87
10/5/2018,"6,900.00","6,975.00","6,800.00","6,875.00","6,467.29",37.87
10/8/2018,"6,825.00","6,925.00","6,775.00","6,825.00","6,420.26",24.50
10/9/2018,"6,825.00","6,950.00","6,825.00","6,825.00","6,420.26",22.07
10/10/2018,"6,875.00","6,975.00","6,850.00","6,950.00","6,537.85",20.56
10/11/2018,"6,750.00","6,825.00","6,675.00","6,725.00","6,326.19",30.45
10/12/2018,"6,775.00","7,100.00","6,775.00","6,925.00","6,514.33",34.95
10/15/2018,"6,950.00","7,125.00","6,900.00","7,050.00","6,631.92",27.89
10/16/2018,"7,075.00","7,250.00","7,050.00","7,250.00","6,820.05",27.50
10/17/2018,"7,350.00","7,375.00","7,275.00","7,325.00","6,890.61",17.15
10/18/2018,"7,325.00","7,325.00","7,150.00","7,200.00","6,773.02",9.67
10/19/2018,"7,075.00","7,250.00","7,075.00","7,175.00","6,749.50",15.71
10/22/2018,"7,200.00","7,250.00","7,150.00","7,175.00","6,749.50",5.90
10/23/2018,"7,150.00","7,225.00","7,100.00","7,125.00","6,702.47",8.82
10/24/2018,"7,100.00","7,175.00","6,975.00","7,050.00","6,631.92",12.02
10/25/2018,"6,950.00","7,125.00","6,925.00","7,075.00","6,655.43",17.18
10/26/2018,"7,075.00","7,150.00","7,050.00","7,100.00","6,678.95",5.89
10/29/2018,"7,150.00","7,175.00","6,975.00","7,075.00","6,655.43",4.95
10/30/2018,"7,075.00","7,225.00","7,025.00","7,175.00","6,749.50",16.14
10/31/2018,"7,225.00","7,375.00","7,175.00","7,325.00","6,890.61",28.16
11/1/2018,"7,400.00","7,475.00","7,325.00","7,425.00","6,984.68",32.25
11/2/2018,"7,500.00","7,775.00","7,475.00","7,775.00","7,313.92",58.80
11/5/2018,"7,650.00","7,700.00","7,525.00","7,600.00","7,149.30",19.81
11/6/2018,"7,675.00","7,925.00","7,675.00","7,750.00","7,290.40",27.35
11/7/2018,"7,800.00","7,800.00","7,700.00","7,800.00","7,337.44",22.47
11/8/2018,"7,900.00","8,075.00","7,875.00","7,900.00","7,431.51",43.05
11/9/2018,"7,975.00","8,000.00","7,850.00","8,000.00","7,525.58",29.46
11/12/2018,"7,825.00","7,850.00","7,600.00","7,600.00","7,149.30",31.39
11/13/2018,"7,500.00","7,950.00","7,475.00","7,900.00","7,431.51",30.90
11/14/2018,"7,900.00","8,150.00","7,900.00","8,025.00","7,549.10",38.73
11/15/2018,"7,925.00","8,300.00","7,925.00","8,250.00","7,760.75",36.95
11/16/2018,"8,275.00","8,550.00","8,175.00","8,300.00","7,807.79",28.46
11/19/2018,"8,275.00","8,400.00","8,250.00","8,400.00","7,901.86",16.00
11/20/2018,"8,400.00","8,400.00","8,400.00","8,400.00","7,901.86",0.00
11/21/2018,"8,150.00","8,300.00","8,150.00","8,250.00","7,760.75",32.95
11/22/2018,"8,200.00","8,450.00","8,175.00","8,400.00","7,901.86",23.44
11/23/2018,"8,425.00","8,500.00","8,350.00","8,425.00","7,925.37",8.20
11/26/2018,"8,425.00","8,500.00","8,350.00","8,425.00","7,925.37",14.71
11/27/2018,"8,325.00","8,675.00","8,325.00","8,650.00","8,137.03",40.95
11/28/2018,"8,750.00","8,750.00","8,500.00","8,550.00","8,042.96",27.26
11/29/2018,"8,650.00","9,050.00","8,650.00","8,775.00","8,254.62",45.01
11/30/2018,"8,650.00","8,775.00","8,450.00","8,500.00","7,995.93",61.22
12/3/2018,"8,700.00","8,850.00","8,700.00","8,750.00","8,231.10",36.43
12/4/2018,"8,550.00","8,825.00","8,550.00","8,800.00","8,278.14",18.72
12/5/2018,"8,600.00","8,775.00","8,550.00","8,750.00","8,231.10",18.10
12/6/2018,"8,650.00","8,675.00","8,525.00","8,650.00","8,137.03",28.79
12/7/2018,"8,550.00","8,625.00","8,450.00","8,575.00","8,066.48",19.65
12/10/2018,"8,450.00","8,600.00","8,425.00","8,575.00","8,066.48",11.32
12/11/2018,"8,575.00","8,600.00","8,450.00","8,450.00","7,948.89",18.48
12/12/2018,"8,500.00","8,550.00","8,425.00","8,450.00","7,948.89",22.60
12/13/2018,"8,450.00","8,725.00","8,425.00","8,550.00","8,042.96",34.07
12/14/2018,"8,500.00","8,650.00","8,475.00","8,600.00","8,090.00",20.19
12/17/2018,"8,600.00","8,600.00","8,450.00","8,575.00","8,066.48",21.39
12/18/2018,"8,550.00","8,650.00","8,475.00","8,625.00","8,113.51",15.90
12/19/2018,"8,675.00","8,725.00","8,625.00","8,700.00","8,184.07",24.32
12/20/2018,"8,650.00","8,750.00","8,625.00","8,675.00","8,160.55",14.76
12/21/2018,"8,600.00","8,700.00","8,600.00","8,675.00","8,160.55",16.48
12/24/2018,"8,675.00","8,675.00","8,675.00","8,675.00","8,160.55",0.00
12/25/2018,"8,675.00","8,675.00","8,675.00","8,675.00","8,160.55",0.00
12/26/2018,"8,600.00","8,775.00","8,575.00","8,700.00","8,184.07",12.89
12/27/2018,"8,800.00","8,800.00","8,700.00","8,800.00","8,278.14",15.96
12/28/2018,"8,825.00","8,825.00","8,750.00","8,800.00","8,278.14",16.22
12/31/2018,"8,800.00","8,800.00","8,800.00","8,800.00","8,278.14",0.00
1/1/2019,"8,800.00","8,800.00","8,800.00","8,800.00","8,278.14",0.00
1/2/2019,"8,800.00","8,800.00","8,675.00","8,725.00","8,207.58",7.84
1/3/2019,"8,675.00","8,775.00","8,650.00","8,725.00","8,207.58",10.71
1/4/2019,"8,725.00","8,800.00","8,675.00","8,725.00","8,207.58",20.54
1/7/2019,"8,825.00","8,925.00","8,825.00","8,875.00","8,348.69",24.05
1/8/2019,"8,875.00","8,950.00","8,800.00","8,900.00","8,372.21",22.97
1/9/2019,"8,950.00","8,950.00","8,825.00","8,850.00","8,325.17",25.24
1/10/2019,"8,925.00","8,925.00","8,800.00","8,850.00","8,325.17",22.21
1/11/2019,"8,950.00","8,975.00","8,900.00","8,925.00","8,395.72",23.61
1/14/2019,"8,975.00","8,975.00","8,850.00","8,875.00","8,348.69",13.35
1/15/2019,"8,875.00","9,100.00","8,850.00","9,000.00","8,466.27",24.97
1/16/2019,"9,050.00","9,250.00","9,000.00","9,250.00","8,701.45",29.04
1/17/2019,"9,225.00","9,325.00","9,150.00","9,250.00","8,701.45",23.89
1/18/2019,"9,300.00","9,400.00","9,200.00","9,400.00","8,842.55",19.68
1/21/2019,"9,200.00","9,375.00","9,200.00","9,225.00","8,677.93",16.70
1/22/2019,"9,225.00","9,250.00","9,175.00","9,250.00","8,701.45",21.06
1/23/2019,"9,175.00","9,225.00","9,025.00","9,050.00","8,513.31",25.87
1/24/2019,"9,050.00","9,075.00","8,975.00","9,000.00","8,466.27",44.16
1/25/2019,"9,025.00","9,125.00","9,000.00","9,100.00","8,560.34",25.55
1/28/2019,"9,100.00","9,125.00","9,050.00","9,100.00","8,560.34",21.10
1/29/2019,"9,050.00","9,100.00","8,925.00","9,025.00","8,489.79",19.04
1/30/2019,"8,900.00","9,000.00","8,900.00","9,000.00","8,466.27",20.20
1/31/2019,"9,000.00","9,175.00","9,000.00","9,075.00","8,536.83",36.21
2/1/2019,"9,100.00","9,325.00","9,075.00","9,250.00","8,701.45",41.78
2/4/2019,"9,250.00","9,275.00","9,100.00","9,125.00","8,583.86",22.54
2/5/2019,"9,125.00","9,125.00","9,125.00","9,125.00","8,583.86",0.00
2/6/2019,"9,125.00","9,225.00","9,100.00","9,100.00","8,560.34",19.68
2/7/2019,"9,100.00","9,100.00","9,025.00","9,075.00","8,536.83",5.93
2/8/2019,"8,950.00","9,050.00","8,925.00","8,975.00","8,442.76",12.93
2/11/2019,"8,950.00","9,050.00","8,900.00","9,050.00","8,513.31",14.77
2/12/2019,"9,050.00","9,075.00","8,900.00","8,900.00","8,372.21",12.85
2/13/2019,"8,850.00","8,900.00","8,650.00","8,650.00","8,137.03",29.00
2/14/2019,"8,650.00","8,875.00","8,650.00","8,775.00","8,254.62",17.32
2/15/2019,"8,775.00","8,775.00","8,700.00","8,775.00","8,254.62",12.83
2/18/2019,"8,800.00","9,050.00","8,800.00","8,975.00","8,442.76",16.40
2/19/2019,"8,975.00","9,025.00","8,825.00","8,875.00","8,348.69",8.82
2/20/2019,"8,900.00","8,900.00","8,700.00","8,825.00","8,301.65",15.27
2/21/2019,"8,900.00","8,950.00","8,775.00","8,925.00","8,395.72",13.23
2/22/2019,"8,900.00","8,900.00","8,650.00","8,725.00","8,207.58",29.82
2/25/2019,"8,775.00","8,850.00","8,725.00","8,800.00","8,278.14",15.65
2/26/2019,"8,800.00","8,875.00","8,700.00","8,850.00","8,325.17",16.31
2/27/2019,"8,750.00","8,925.00","8,725.00","8,850.00","8,325.17",9.54
2/28/2019,"8,925.00","8,925.00","8,725.00","8,800.00","8,278.14",16.71
3/1/2019,"8,825.00","8,975.00","8,800.00","8,975.00","8,442.76",13.33
3/4/2019,"8,900.00","9,000.00","8,875.00","8,950.00","8,419.24",14.27
3/5/2019,"8,925.00","8,925.00","8,725.00","8,800.00","8,278.14",14.37
3/6/2019,"8,750.00","8,875.00","8,750.00","8,800.00","8,278.14",11.67
3/7/2019,"8,800.00","8,800.00","8,800.00","8,800.00","8,278.14",0.00
3/8/2019,"8,750.00","8,775.00","8,675.00","8,675.00","8,160.55",18.98
3/11/2019,"8,800.00","8,800.00","8,675.00","8,675.00","8,160.55",7.36
3/12/2019,"8,650.00","8,725.00","8,600.00","8,675.00","8,160.55",10.09
3/13/2019,"8,575.00","8,675.00","8,525.00","8,600.00","8,090.00",16.37
3/14/2019,"8,725.00","8,825.00","8,675.00","8,825.00","8,301.65",6.69
3/15/2019,"8,925.00","9,125.00","8,900.00","9,075.00","8,536.83",17.41
3/18/2019,"9,100.00","9,350.00","9,075.00","9,350.00","8,795.52",19.14
3/19/2019,"9,325.00","9,450.00","9,300.00","9,350.00","8,795.52",19.72
3/20/2019,"9,375.00","9,375.00","9,250.00","9,300.00","8,748.48",11.59
3/21/2019,"9,450.00","9,550.00","9,425.00","9,525.00","8,960.14",19.30
3/22/2019,"9,550.00","9,650.00","9,525.00","9,600.00","9,030.69",16.79
3/25/2019,"9,300.00","9,450.00","9,150.00","9,200.00","8,654.42",13.34
3/26/2019,"9,375.00","9,400.00","9,325.00","9,375.00","8,819.04",3.38
3/27/2019,"9,150.00","9,375.00","9,150.00","9,350.00","8,795.52",3.56
3/28/2019,"9,425.00","9,450.00","9,350.00","9,425.00","8,866.07",11.41
3/29/2019,"9,375.00","9,450.00","9,375.00","9,400.00","8,842.55",9.91
4/1/2019,"9,425.00","9,500.00","9,425.00","9,450.00","8,889.59",4.98
4/2/2019,"9,500.00","9,525.00","9,400.00","9,475.00","8,913.11",11.22
4/3/2019,"9,475.00","9,475.00","9,475.00","9,475.00","8,913.11",0.00
4/4/2019,"9,525.00","9,725.00","9,525.00","9,700.00","9,124.76",24.44
4/5/2019,"9,750.00","9,850.00","9,650.00","9,725.00","9,148.28",5.98
4/8/2019,"9,600.00","9,650.00","9,425.00","9,475.00","8,913.11",8.93
4/9/2019,"9,650.00","9,700.00","9,550.00","9,675.00","9,101.25",7.25
4/10/2019,"9,675.00","9,750.00","9,600.00","9,700.00","9,124.76",8.65
4/11/2019,"9,800.00","9,800.00","9,500.00","9,625.00","9,054.21",15.63
4/12/2019,"9,550.00","9,675.00","9,500.00","9,675.00","9,101.25",9.59
4/15/2019,"9,650.00","9,700.00","9,625.00","9,650.00","9,077.73",11.41
4/16/2019,"9,650.00","9,750.00","9,650.00","9,700.00","9,124.76",21.64
4/17/2019,"9,700.00","9,700.00","9,700.00","9,700.00","9,124.76",0.00
4/18/2019,"9,925.00","10,250.00","9,750.00","9,850.00","9,265.87",45.25
4/19/2019,"9,850.00","9,850.00","9,850.00","9,850.00","9,265.87",0.00
4/22/2019,"9,825.00","9,825.00","9,625.00","9,675.00","9,101.25",19.36
4/23/2019,"9,600.00","9,825.00","9,600.00","9,800.00","9,218.83",12.58
4/24/2019,"9,900.00","9,925.00","9,775.00","9,800.00","9,218.83",11.31
4/25/2019,"9,700.00","9,725.00","9,550.00","9,600.00","9,030.69",30.64
4/26/2019,"9,625.00","9,650.00","9,500.00","9,650.00","9,077.73",31.36
4/29/2019,"9,725.00","9,725.00","9,550.00","9,625.00","9,054.21",13.18
4/30/2019,"9,625.00","9,700.00","9,525.00","9,600.00","9,030.69",23.38
5/1/2019,"9,600.00","9,600.00","9,600.00","9,600.00","9,030.69",0.00
5/2/2019,"9,525.00","9,575.00","9,300.00","9,425.00","8,866.07",30.04
5/3/2019,"9,400.00","9,400.00","9,175.00","9,250.00","8,701.45",29.60
5/6/2019,"9,100.00","9,125.00","8,750.00","8,875.00","8,348.69",27.78
5/7/2019,"8,875.00","9,050.00","8,750.00","8,950.00","8,419.24",30.96
5/8/2019,"8,775.00","8,850.00","8,700.00","8,750.00","8,231.10",20.84
5/9/2019,"8,600.00","8,675.00","8,550.00","8,575.00","8,066.48",34.91
5/10/2019,"8,650.00","8,825.00","8,575.00","8,600.00","8,090.00",22.58
5/13/2019,"8,600.00","8,675.00","8,500.00","8,500.00","7,995.93",10.36
5/14/2019,"8,450.00","8,550.00","8,250.00","8,450.00","7,948.89",34.22
5/15/2019,"8,475.00","8,475.00","8,125.00","8,225.00","7,737.23",45.35
5/16/2019,"8,200.00","8,350.00","8,075.00","8,175.00","7,690.20",18.22
5/17/2019,"8,475.00","8,475.00","8,050.00","8,100.00","7,619.65",30.72
5/20/2019,"8,100.00","8,450.00","7,825.00","8,425.00","7,925.37",21.83
5/21/2019,"8,450.00","8,600.00","8,375.00","8,600.00","8,090.00",39.16
5/22/2019,"8,300.00","8,475.00","8,275.00","8,300.00","7,994.91",20.43
5/23/2019,"8,275.00","8,600.00","8,275.00","8,500.00","8,187.56",21.61
5/24/2019,"8,475.00","8,800.00","8,475.00","8,650.00","8,332.05",24.19
5/27/2019,"8,650.00","8,825.00","8,650.00","8,700.00","8,380.21",16.12
5/28/2019,"8,650.00","8,650.00","8,100.00","8,150.00","7,850.43",111.26
5/29/2019,"8,150.00","8,225.00","8,025.00","8,150.00","7,850.43",39.15
5/30/2019,"8,150.00","8,150.00","8,150.00","8,150.00","7,850.43",0.00
5/31/2019,"8,200.00","8,425.00","8,200.00","8,400.00","8,091.24",44.58
6/3/2019,"8,400.00","8,400.00","8,400.00","8,400.00","8,091.24",0.00
6/4/2019,"8,400.00","8,400.00","8,400.00","8,400.00","8,091.24",0.00
6/5/2019,"8,400.00","8,400.00","8,400.00","8,400.00","8,091.24",0.00
6/6/2019,"8,400.00","8,400.00","8,400.00","8,400.00","8,091.24",0.00
6/7/2019,"8,400.00","8,400.00","8,400.00","8,400.00","8,091.24",0.00
6/10/2019,"8,575.00","8,725.00","8,550.00","8,675.00","8,356.13",50.84
6/11/2019,"8,600.00","8,675.00","8,475.00","8,575.00","8,259.81",22.44
6/12/2019,"8,550.00","8,650.00","8,525.00","8,600.00","8,283.89",19.61
6/13/2019,"8,600.00","8,675.00","8,525.00","8,650.00","8,332.05",27.20
6/14/2019,"8,600.00","8,650.00","8,450.00","8,500.00","8,187.56",20.20
6/17/2019,"8,500.00","8,525.00","8,425.00","8,450.00","8,139.40",10.98
6/18/2019,"8,500.00","8,750.00","8,450.00","8,725.00","8,404.29",31.35
6/19/2019,null,null,null,null,null,null
6/20/2019,"9,000.00","9,000.00","8,725.00","8,800.00","8,476.54",27.20
6/21/2019,"8,875.00","8,900.00","8,800.00","8,850.00","8,524.70",25.76
6/24/2019,"8,900.00","8,975.00","8,800.00","8,875.00","8,548.78",16.05
6/25/2019,"8,950.00","8,975.00","8,900.00","8,925.00","8,596.94",9.17
6/26/2019,"8,925.00","8,950.00","8,850.00","8,850.00","8,524.70",14.44
6/27/2019,"8,950.00","8,950.00","8,875.00","8,900.00","8,572.86",9.10
6/28/2019,"8,925.00","9,225.00","8,900.00","9,200.00","8,861.83",40.92
7/1/2019,"9,300.00","9,450.00","9,300.00","9,375.00","9,030.40",28.25
7/2/2019,"9,350.00","9,375.00","9,275.00","9,350.00","9,006.32",16.53
7/3/2019,"9,350.00","9,350.00","9,250.00","9,325.00","8,982.24",17.27
7/4/2019,"9,325.00","9,400.00","9,300.00","9,375.00","9,030.40",12.14
7/5/2019,"9,275.00","9,325.00","9,100.00","9,200.00","8,861.83",20.01
7/8/2019,"9,075.00","9,175.00","8,950.00","8,975.00","8,645.10",19.52
7/9/2019,"8,975.00","9,175.00","8,975.00","9,150.00","8,813.67",10.95
7/10/2019,"9,125.00","9,250.00","9,125.00","9,150.00","8,813.67",17.07
7/11/2019,"9,200.00","9,275.00","9,150.00","9,250.00","8,910.00",13.74
7/12/2019,"9,200.00","9,250.00","9,150.00","9,200.00","8,861.83",13.54
7/15/2019,"9,250.00","9,325.00","9,175.00","9,175.00","8,837.75",19.50
7/16/2019,"9,175.00","9,200.00","9,050.00","9,075.00","8,741.43",17.23
7/17/2019,"8,975.00","9,075.00","8,975.00","9,050.00","8,717.35",10.63
7/18/2019,"9,050.00","9,075.00","8,850.00","8,875.00","8,548.78",19.83
7/19/2019,"8,875.00","8,975.00","8,850.00","8,900.00","8,572.86",14.73
7/22/2019,"8,875.00","8,950.00","8,775.00","8,850.00","8,524.70",14.62
7/23/2019,"8,900.00","8,925.00","8,625.00","8,625.00","8,307.97",41.24
7/24/2019,"8,550.00","8,575.00","8,425.00","8,425.00","8,115.32",43.41
7/25/2019,"8,425.00","8,525.00","8,425.00","8,500.00","8,187.56",32.34
7/26/2019,"8,450.00","8,475.00","8,400.00","8,425.00","8,115.32",19.68
7/29/2019,"8,400.00","8,450.00","8,300.00","8,350.00","8,043.08",20.15
7/30/2019,"8,300.00","8,375.00","8,225.00","8,350.00","8,043.08",27.28
7/31/2019,"8,400.00","8,500.00","8,275.00","8,475.00","8,163.48",21.85
8/1/2019,"8,450.00","8,450.00","8,250.00","8,250.00","7,946.75",32.36
8/2/2019,"8,175.00","8,175.00","8,025.00","8,100.00","7,802.27",39.39
8/5/2019,"8,025.00","8,050.00","7,900.00","7,925.00","7,633.70",30.65
8/6/2019,"7,800.00","7,950.00","7,550.00","7,825.00","7,537.37",35.00
8/7/2019,"7,900.00","8,000.00","7,825.00","7,875.00","7,585.54",28.25
8/8/2019,"7,900.00","8,150.00","7,875.00","8,125.00","7,826.35",26.34
8/9/2019,"8,150.00","8,175.00","7,925.00","7,925.00","7,633.70",20.60
8/12/2019,"7,950.00","8,000.00","7,800.00","7,925.00","7,633.70",13.15
8/13/2019,"7,875.00","7,900.00","7,825.00","7,900.00","7,609.62",18.11
8/14/2019,"8,000.00","8,125.00","7,950.00","8,100.00","7,802.27",26.55
8/15/2019,"7,900.00","8,025.00","7,850.00","8,025.00","7,730.02",17.06
8/16/2019,"8,025.00","8,100.00","7,900.00","7,925.00","7,633.70",12.85
8/19/2019,"8,000.00","8,025.00","7,825.00","7,875.00","7,585.54",10.52
8/20/2019,"7,925.00","7,925.00","7,725.00","7,750.00","7,465.13",17.18
8/21/2019,"7,700.00","7,775.00","7,575.00","7,575.00","7,296.56",18.11
8/22/2019,"7,625.00","7,725.00","7,475.00","7,600.00","7,320.64",31.28
8/23/2019,"7,600.00","7,650.00","7,450.00","7,625.00","7,344.73",17.75
8/26/2019,"7,475.00","7,525.00","7,375.00","7,500.00","7,224.32",15.14
8/27/2019,"7,450.00","7,625.00","7,450.00","7,575.00","7,296.56",23.38
8/28/2019,"7,600.00","7,625.00","7,525.00","7,600.00","7,320.64",14.95
8/29/2019,"7,625.00","7,625.00","7,500.00","7,525.00","7,248.40",21.36
8/30/2019,"7,575.00","7,700.00","7,575.00","7,700.00","7,416.97",18.24
9/2/2019,"7,675.00","7,725.00","7,625.00","7,625.00","7,344.73",10.08
9/3/2019,"7,650.00","7,675.00","7,325.00","7,450.00","7,176.16",17.41
9/4/2019,"7,500.00","7,500.00","7,325.00","7,425.00","7,152.08",24.55
9/5/2019,"7,500.00","7,575.00","7,450.00","7,525.00","7,248.40",15.75
9/6/2019,"7,600.00","7,650.00","7,550.00","7,600.00","7,320.64",18.85
9/9/2019,"7,600.00","7,625.00","7,500.00","7,550.00","7,272.48",12.67
9/10/2019,"7,550.00","7,775.00","7,550.00","7,750.00","7,465.13",19.70
9/11/2019,"7,750.00","8,000.00","7,750.00","8,000.00","7,705.94",29.59
9/12/2019,"8,100.00","8,125.00","7,850.00","7,875.00","7,585.54",24.03
9/13/2019,"7,950.00","7,975.00","7,825.00","7,850.00","7,561.46",8.87
9/16/2019,"7,750.00","7,800.00","7,575.00","7,675.00","7,392.89",17.74
9/17/2019,"7,575.00","7,775.00","7,575.00","7,750.00","7,465.13",14.49
9/18/2019,"7,800.00","7,900.00","7,775.00","7,900.00","7,609.62",12.26
9/19/2019,"7,950.00","7,950.00","7,775.00","7,775.00","7,489.21",12.59
9/20/2019,"7,725.00","7,775.00","7,625.00","7,650.00","7,368.81",26.53
9/23/2019,"7,600.00","7,650.00","7,525.00","7,575.00","7,296.56",17.12
9/24/2019,"7,575.00","7,575.00","7,400.00","7,450.00","7,176.16",19.44
9/25/2019,"7,400.00","7,525.00","7,350.00","7,475.00","7,200.24",13.45
9/26/2019,"7,525.00","7,650.00","7,500.00","7,550.00","7,272.48",15.31
9/27/2019,"7,525.00","7,550.00","7,425.00","7,425.00","7,152.08",15.46
9/30/2019,"7,375.00","7,400.00","7,150.00","7,350.00","7,079.83",40.04
10/1/2019,"7,325.00","7,400.00","7,250.00","7,275.00","7,007.59",16.09
10/2/2019,"7,225.00","7,300.00","6,900.00","6,925.00","6,670.46",36.57
10/3/2019,"6,850.00","7,000.00","6,800.00","6,900.00","6,646.37",21.28
10/4/2019,"6,900.00","7,000.00","6,850.00","6,875.00","6,622.29",13.28
10/7/2019,"6,925.00","6,950.00","6,650.00","6,675.00","6,429.65",21.80
10/8/2019,"6,750.00","6,825.00","6,700.00","6,825.00","6,574.13",20.96
10/9/2019,"6,800.00","6,800.00","6,725.00","6,750.00","6,501.89",12.62
10/10/2019,"6,750.00","6,850.00","6,725.00","6,750.00","6,501.89",11.64
10/11/2019,"6,800.00","7,000.00","6,800.00","6,975.00","6,718.62",16.61
10/14/2019,"7,075.00","7,075.00","6,900.00","6,925.00","6,670.46",25.57
10/15/2019,"6,950.00","7,200.00","6,825.00","7,150.00","6,887.19",34.40
10/16/2019,"7,200.00","7,250.00","7,050.00","7,250.00","6,983.51",32.74
10/17/2019,"7,250.00","7,400.00","7,225.00","7,375.00","7,103.92",30.78
10/18/2019,"7,350.00","7,500.00","7,350.00","7,475.00","7,200.24",19.09
10/21/2019,"7,475.00","7,500.00","7,325.00","7,375.00","7,103.92",18.70
10/22/2019,"7,425.00","7,475.00","7,200.00","7,325.00","7,055.75",22.15
10/23/2019,"7,300.00","7,550.00","7,225.00","7,550.00","7,272.48",32.84
10/24/2019,"7,600.00","8,075.00","7,600.00","7,900.00","7,609.62",74.99
10/25/2019,"7,925.00","7,975.00","7,725.00","7,825.00","7,537.37",29.31
10/28/2019,"7,850.00","7,875.00","7,725.00","7,775.00","7,489.21",10.61
10/29/2019,"7,775.00","7,825.00","7,650.00","7,725.00","7,441.05",24.46
10/30/2019,"7,750.00","7,850.00","7,625.00","7,750.00","7,465.13",23.35
10/31/2019,"7,700.00","7,775.00","7,600.00","7,675.00","7,392.89",14.37
11/1/2019,"7,725.00","7,725.00","7,625.00","7,675.00","7,392.89",9.65
11/4/2019,"7,675.00","7,750.00","7,625.00","7,625.00","7,344.73",16.76
11/5/2019,"7,600.00","7,800.00","7,575.00","7,725.00","7,441.05",50.65
11/6/2019,"7,775.00","7,775.00","7,450.00","7,500.00","7,224.32",36.78
11/7/2019,"7,500.00","7,600.00","7,275.00","7,600.00","7,320.64",23.98
11/8/2019,"7,650.00","7,700.00","7,500.00","7,675.00","7,392.89",17.19
11/11/2019,"7,600.00","7,650.00","7,500.00","7,550.00","7,272.48",14.85
11/12/2019,"7,500.00","7,600.00","7,450.00","7,600.00","7,320.64",21.64
11/13/2019,"7,600.00","7,600.00","7,350.00","7,350.00","7,079.83",23.81
11/14/2019,"7,375.00","7,425.00","7,175.00","7,300.00","7,031.67",29.59
11/15/2019,"7,350.00","7,550.00","7,300.00","7,450.00","7,176.16",17.11
